,country,article_name,revision_id,article_quality,population
20107,Finland,Reijo Hongisto,806199384,Stub,"5,476,031"
20108,Finland,Pauli Kiuru,806202702,Stub,"5,476,031"
20109,Finland,Sanna Marin,806357260,Start,"5,476,031"
20110,Finland,Pentti Oinonen,806385993,Stub,"5,476,031"
20111,Finland,Harry Harkimo,806497393,Start,"5,476,031"
20112,Finland,Arto Bryggare,806524384,Start,"5,476,031"
20113,Finland,Tarja Halonen,806539178,C,"5,476,031"
20114,Finland,Olavi J. Mattila,806697442,Stub,"5,476,031"
20115,Finland,Mandi Hannula,806725259,Stub,"5,476,031"
20116,Finland,Silvia Modig,806750904,Start,"5,476,031"
20117,Finland,Matti Semi,806751020,Stub,"5,476,031"
20118,Finland,Kari Uotila,806751062,Stub,"5,476,031"
20119,Finland,Pekka Sauri,806752008,Start,"5,476,031"
20120,Finland,Antero Vartia,806752191,Stub,"5,476,031"
20121,Finland,Emma Kari,806752257,Stub,"5,476,031"
20122,Finland,Johanna Karimäki,806752337,Stub,"5,476,031"
20123,Finland,Heli Järvinen,806752441,Stub,"5,476,031"
20124,Finland,Julius Krohn,806809857,Start,"5,476,031"
20125,Finland,Väinö Voionmaa,806838566,Start,"5,476,031"
20126,Finland,Aleksis Kivi,806856845,C,"5,476,031"
20127,Finland,Antti Rinne,807155206,Stub,"5,476,031"
20128,Finland,Mikael Jungner,807249736,Start,"5,476,031"
20129,Finland,Merja Kyllönen,807407055,Stub,"5,476,031"
20130,Finland,Ulf Sundqvist,807442052,Start,"5,476,031"
20131,Finland,Arja Alho,807442122,Stub,"5,476,031"
20132,Finland,Pertti Paasio,807442162,Stub,"5,476,031"
20133,Finland,Esko Kiviranta,807443136,Stub,"5,476,031"
20134,Finland,Mikko Alatalo,807443183,Stub,"5,476,031"
20135,Finland,Lasse Hautala,807443230,Stub,"5,476,031"
20136,Finland,Antti Kaikkonen,807443274,Stub,"5,476,031"
20137,Finland,Mauri Pekkarinen,807443372,Start,"5,476,031"
20138,Finland,Anu Vehviläinen,807443567,Stub,"5,476,031"
20139,Finland,Annika Saarikko,807443629,Stub,"5,476,031"
20140,Finland,Simo Rundgren,807444712,Stub,"5,476,031"
20141,Finland,Janne Seurujärvi,807444756,Stub,"5,476,031"
20142,Finland,Laura Kolbe,807445218,Start,"5,476,031"
20143,Finland,Timo Kalli,807445285,Stub,"5,476,031"
20144,Finland,Sirkka-Liisa Anttila,807445322,Start,"5,476,031"
20145,Portugal,Template:Portugal-mayor-stub,446008048,Stub,"10,349,000"
20146,Portugal,Template:Portugal-diplomat-stub,540004474,Stub,"10,349,000"
20147,Portugal,Template:Portugal-politician-stub,561074684,Stub,"10,349,000"
20148,Portugal,Martim Afonso de Brito,664669156,Stub,"10,349,000"
20149,Portugal,Veríssimo Aguiar Cabral,680680191,Stub,"10,349,000"
20150,Portugal,Vítor Aleixo,690548204,Stub,"10,349,000"
20151,Portugal,Fernão Martins da Fonseca Coutinho,697369222,Stub,"10,349,000"
20152,Portugal,Antão Martins Homem,700458967,Start,"10,349,000"
20153,Portugal,Francisco Lopes,703412803,Stub,"10,349,000"
20154,Portugal,Jorge de Melo,703721936,Stub,"10,349,000"
20155,Portugal,Alfredo Dinis,706536578,Stub,"10,349,000"
20156,Portugal,Adelino da Palma Carlos,706657010,Start,"10,349,000"
20157,Portugal,Joaquim Magalhães Mota,706692574,Start,"10,349,000"
20158,Portugal,António Maria Baptista,706838351,Stub,"10,349,000"
20159,Portugal,José Vitoriano,706895462,Stub,"10,349,000"
20160,Portugal,Militão Ribeiro,708048408,Stub,"10,349,000"
20161,Portugal,Francisco da Veiga Beirão,708078412,Start,"10,349,000"
20162,Portugal,José Macedo Vieira,708578704,Stub,"10,349,000"
20163,Portugal,David José Alves,708579937,Stub,"10,349,000"
20164,Portugal,José Santos Marques,710135228,Stub,"10,349,000"
20165,Portugal,Manuel Maria Coelho,710372216,Stub,"10,349,000"
20166,Portugal,João Duarte de Sousa,710999481,Start,"10,349,000"
20167,Portugal,João Teixeira Soares de Sousa,710999695,Start,"10,349,000"
20168,Portugal,Francisco Manuel Trigoso,712689174,Start,"10,349,000"
20169,Portugal,Domingos Oliveira,713284593,Stub,"10,349,000"
20170,Portugal,Carlos Robalo,714247387,Stub,"10,349,000"
20171,Portugal,José Dias Ferreira,714268844,Stub,"10,349,000"
20172,Portugal,António Marques Mendes,714591019,Start,"10,349,000"
20173,Portugal,João Crisóstomo de Abreu e Sousa,714865836,Stub,"10,349,000"
20174,Portugal,Victor Crespo,715330133,Start,"10,349,000"
20175,Portugal,Fernando Amaral,715330269,Stub,"10,349,000"
20176,Portugal,Francisco de Oliveira Dias,715379110,Start,"10,349,000"
20177,Portugal,Leonardo Ribeiro de Almeida,715379252,Stub,"10,349,000"
20178,Portugal,Teófilo Carvalho dos Santos,715379279,Start,"10,349,000"
20179,Portugal,Gonçalo Vasques de Moura,716083266,Stub,"10,349,000"
20180,Portugal,Marcelo Duarte Matias,716730134,Stub,"10,349,000"
20181,Portugal,Manuel Monge (military figure),717549990,Stub,"10,349,000"
20182,Portugal,Pedro Nuno Bártol,717907391,Stub,"10,349,000"
20183,Portugal,António Maria de Sousa Horta e Costa,719103722,Start,"10,349,000"
20184,Portugal,Álvaro da Cunha,719913892,Stub,"10,349,000"
20185,Portugal,Gonçalo Martins de Abreu,719931352,Stub,"10,349,000"
20186,Portugal,"Garcia Moniz, o Gasco",719933090,Stub,"10,349,000"
20187,Portugal,Armindo Monteiro,720151608,Stub,"10,349,000"
20188,Portugal,João de Melo,720415715,Stub,"10,349,000"
20189,Portugal,Jorge Jardim,720610377,Stub,"10,349,000"
20190,Portugal,Nuno Viriato Tavares de Melo Egídio,720930255,Stub,"10,349,000"
20191,Portugal,Jaime Batalha Reis,721265452,Stub,"10,349,000"
20192,Portugal,Juvenal de Araújo,721624646,Stub,"10,349,000"
20193,Portugal,António de Serpa Pimentel,721758914,Stub,"10,349,000"
20194,Portugal,José de Freitas Ribeiro,722065193,Stub,"10,349,000"
20195,Portugal,Sebastião Custódio de Sousa Teles,722066125,Stub,"10,349,000"
20196,Portugal,José Hipólito Raposo,722854384,Start,"10,349,000"
20197,Portugal,"António José de Ávila, 2nd Marquis of Ávila and Bolama",723531386,C,"10,349,000"
20198,Portugal,Paulo Cafôfo,723607968,Stub,"10,349,000"
20199,Portugal,Guilherme d'Oliveira Martins,724085589,Start,"10,349,000"
20200,Portugal,António Dias de Oliveira,724432754,Stub,"10,349,000"
20201,Portugal,António Rodrigues Sampaio,724432803,Stub,"10,349,000"
20202,Portugal,"Francisco Xavier da Silva Pereira, 1st Count of Antas",725159949,Start,"10,349,000"
20203,Portugal,Afonso Mendes de Melo,727842422,Stub,"10,349,000"
20204,Portugal,José Alberto dos Reis,730647424,Stub,"10,349,000"
20205,Portugal,João Maria Ferreira do Amaral,730792888,C,"10,349,000"
20206,Portugal,Teresa Patrício de Gouveia,730898693,Start,"10,349,000"
20207,Portugal,Maria do Carmo Seabra,730903399,Stub,"10,349,000"
20208,Portugal,"Gonçalo Coutinho, 2nd Count of Marialva",730973052,Stub,"10,349,000"
20209,Portugal,Vasco Martins de Sousa,730973092,Stub,"10,349,000"
20210,Portugal,Ernâni Lopes,731671017,Stub,"10,349,000"
20211,Portugal,Luís da Cunha,733266868,Start,"10,349,000"
20212,Portugal,Afonso Pires Gato,733958868,Stub,"10,349,000"
20213,Portugal,José Adriano Pequito Rebelo,734136897,Start,"10,349,000"
20214,Portugal,António Luís Gomes,734178880,Stub,"10,349,000"
20215,Portugal,"Vasco Fernandes Coutinho, lord of Couto",734619908,Stub,"10,349,000"
20216,Portugal,Estevão Martins de Leomil,734620074,Stub,"10,349,000"
20217,Portugal,Egas Garcia da Fonseca,734620501,Stub,"10,349,000"
20218,Portugal,Júlio Fogaça,736444392,Stub,"10,349,000"
20219,Portugal,Luís Marques Guedes,736497820,Stub,"10,349,000"
20220,Portugal,João de Freitas do Amaral,738679841,Start,"10,349,000"
20221,Portugal,Tomé de Barros Queirós,738874479,Stub,"10,349,000"
20222,Portugal,António Borges,741462203,Start,"10,349,000"
20223,Portugal,João de Alpoim,742000197,Stub,"10,349,000"
20224,Portugal,Luis de Alpoim,742003553,Start,"10,349,000"
20225,Portugal,Fernão Álvares da Maia,744246406,Stub,"10,349,000"
20226,Portugal,Álvaro Gonçalves da Maia,744247625,Stub,"10,349,000"
20227,Portugal,Martim da Maia,744249693,Stub,"10,349,000"
20228,Portugal,Elvino de Brito,744319127,Stub,"10,349,000"
20229,Portugal,João Fernandes de Andrade,744413419,Stub,"10,349,000"
20230,Portugal,"Rui Gomes de Abreu, alcaide",744414032,Stub,"10,349,000"
20231,Portugal,Fernão Brandão Sanches,744415915,Stub,"10,349,000"
20232,Portugal,Pedro Gomes de Abreu,744416311,Stub,"10,349,000"
20233,Portugal,Leonel de Lima,744417295,Stub,"10,349,000"
20234,Portugal,Martim Lourenço da Cunha,744431850,Stub,"10,349,000"
20235,Portugal,Urraca Afonso,744434001,Stub,"10,349,000"
20236,Portugal,António Borges Coutinho,744572787,Start,"10,349,000"
20237,Portugal,Cristóvão Soares de Melo,744702872,Stub,"10,349,000"
20238,Portugal,Soeiro Raimundes de Riba de Vizela,744717324,Stub,"10,349,000"
20239,Portugal,Pero Fromarigues de Guimarães,744720785,Stub,"10,349,000"
20240,Portugal,Flávio Ataúlfo de Coimbra,744721079,Stub,"10,349,000"
20241,Portugal,António Barbosa de Melo,744792210,Stub,"10,349,000"
20242,Portugal,Artur Alberto de Campos Henriques,745076911,Start,"10,349,000"
20243,Portugal,Martim Afonso Chichorro II,745245781,Stub,"10,349,000"
20244,Portugal,Martim Afonso Chichorro,745246211,Stub,"10,349,000"
20245,Portugal,Lourenço Soares de Valadares,745247201,Stub,"10,349,000"
20246,Portugal,Sueiro Belfaguer,745247335,Stub,"10,349,000"
20247,Portugal,Mendo de Sousa,745247469,Stub,"10,349,000"
20248,Portugal,Gomes Echigues,745247780,Stub,"10,349,000"
20249,Portugal,Manuel Monteiro,745748303,Start,"10,349,000"
20250,Portugal,Cristóvão de Távora,745925876,Stub,"10,349,000"
20251,Portugal,André Cusaco,747410381,Stub,"10,349,000"
20252,Portugal,Vasco Martins de Melo,747628282,Stub,"10,349,000"
20253,Portugal,Jaime Silva (Portugal),747631113,Stub,"10,349,000"
20254,Portugal,Echigues Goçoy,747838740,Stub,"10,349,000"
20255,Portugal,Diniz d' Alpoim,748041514,Stub,"10,349,000"
20256,Portugal,Fernando Afonso de Albuquerque,748055191,Stub,"10,349,000"
20257,Portugal,"Gonçalo Vasques Coutinho, 2nd Marshal of Portugal",748064906,Stub,"10,349,000"
20258,Portugal,Mendo de Alpoim,748108277,Stub,"10,349,000"
20259,Portugal,Liberato Pinto,749233438,Start,"10,349,000"
20260,Portugal,Carlos Aboim Inglez,749642064,Stub,"10,349,000"
20261,Portugal,José António Rondão Almeida,749762606,Stub,"10,349,000"
20262,Portugal,"Henrique de Meneses, 4th Count of Viana",750277729,Stub,"10,349,000"
20263,Portugal,Abel Fontoura da Costa,750910155,C,"10,349,000"
20264,Portugal,Ernesto Hintze Ribeiro,754089567,Start,"10,349,000"
20265,Portugal,Jaime Ornelas Camacho,754299397,Stub,"10,349,000"
20266,Portugal,Duarte de Puy,755315929,Stub,"10,349,000"
20267,Portugal,Rodrigo Afonso,757557518,Start,"10,349,000"
20268,Portugal,"António José de Ávila, 1st Duke of Ávila and Bolama",757852574,C,"10,349,000"
20269,Portugal,Rogério Bacalhau,757961341,Stub,"10,349,000"
20270,Portugal,Manuel Frasquilho,759280258,Start,"10,349,000"
20271,Portugal,Diogo Afonso,759520156,Start,"10,349,000"
20272,Portugal,Miguel de Vasconcelos,761248391,Stub,"10,349,000"
20273,Portugal,"Moninho Viegas, o Gasco",762617698,Stub,"10,349,000"
20274,Portugal,Trastamiro Aboazar,762776428,Stub,"10,349,000"
20275,Portugal,Aboazar Lovesendes,763080840,Stub,"10,349,000"
20276,Portugal,Vasco de Almeida e Costa,763123846,Stub,"10,349,000"
20277,Portugal,António Bagão Félix,763454195,Start,"10,349,000"
20278,Portugal,Diogo de Barcelos Machado Bettencourt,763498724,B,"10,349,000"
20279,Portugal,"João Afonso Telo de Meneses, 2nd Lord of Albuquerque",764305176,Stub,"10,349,000"
20280,Portugal,Mário Lino,765014084,Stub,"10,349,000"
20281,Portugal,António Teixeira de Sousa,768649258,Stub,"10,349,000"
20282,Portugal,João Leite de Bettencourt,768784009,Start,"10,349,000"
20283,Portugal,Ângelo Correia,769911712,Stub,"10,349,000"
20284,Portugal,Mouzinho da Silveira,770541385,C,"10,349,000"
20285,Portugal,Sancho Nunes de Barbosa,770861729,Stub,"10,349,000"
20286,Portugal,João de Vallera,771134417,Stub,"10,349,000"
20287,Portugal,Dom Manuel de Portugal,773567672,Start,"10,349,000"
20288,Portugal,"José Maria de Sousa Macedo Almeida e Vasconcelos, 1st Baron of Santa Comba Dão",777612250,Start,"10,349,000"
20289,Portugal,José Mendes Melo Alves,777614688,Start,"10,349,000"
20290,Portugal,Telmo Pinto,777739936,Stub,"10,349,000"
20291,Portugal,Michael Seufert,778888770,Stub,"10,349,000"
20292,Portugal,"Jaime Álvares Pereira de Melo, 3rd Duke of Cadaval",779005915,Stub,"10,349,000"
20293,Portugal,José Bernardino de Portugal e Castro,780528067,Stub,"10,349,000"
20294,Portugal,Anselmo José Braamcamp,780793265,Stub,"10,349,000"
20295,Portugal,Hermano José Braamcamp de Almeida Castelo Branco,780864927,B,"10,349,000"
20296,Portugal,Francisco de Borja Garção Stockler,780965191,C,"10,349,000"
20297,Portugal,Teófilo Duarte,782972786,C,"10,349,000"
20298,Portugal,Manuel Lobo Antunes,783134718,Stub,"10,349,000"
20299,Portugal,Maria de Lurdes Rodrigues,783457288,Start,"10,349,000"
20300,Portugal,Rui Pereira (politician),784391270,Stub,"10,349,000"
20301,Portugal,José Xavier de Cerveira e Sousa,784913748,Start,"10,349,000"
20302,Portugal,António Alves Martins,784916655,Start,"10,349,000"
20303,Portugal,José Pedro Aguiar-Branco,784955773,Stub,"10,349,000"
20304,Portugal,Alberto Costa (Portuguese politician),785074015,Stub,"10,349,000"
20305,Portugal,Mário Lemos Pires,785178849,C,"10,349,000"
20306,Portugal,António Maria da Silva,785233726,Stub,"10,349,000"
20307,Portugal,Miguel Albuquerque,785968468,C,"10,349,000"
20308,Portugal,Joana Amaral Dias,786271819,Start,"10,349,000"
20309,Portugal,Orlando da Costa,786299546,Start,"10,349,000"
20310,Portugal,Henrique de Barros,786300408,Stub,"10,349,000"
20311,Portugal,Lopo Gomes de Abreu,786525160,Stub,"10,349,000"
20312,Portugal,Artur Ivens Ferraz,787023701,Stub,"10,349,000"
20313,Portugal,Martim Pires Machado,787157541,Stub,"10,349,000"
20314,Portugal,List of Presidents of the Legislative Assembly of Madeira,787343763,Stub,"10,349,000"
20315,Portugal,Vasco da Gama Fernandes,787542763,Start,"10,349,000"
20316,Portugal,Ana Luís,787953136,Start,"10,349,000"
20317,Portugal,Fátima Felgueiras,787953233,Start,"10,349,000"
20318,Portugal,João Soares de Albergaria de Sousa,788337807,C,"10,349,000"
20319,Portugal,Alexandre Martins Pamplona Ramos,788431441,Start,"10,349,000"
20320,Portugal,Ana Maria Gomes,788930590,C,"10,349,000"
20321,Portugal,Edite Estrela,788930697,Stub,"10,349,000"
20322,Portugal,João de Deus Pinheiro,788930801,Start,"10,349,000"
20323,Portugal,Maria da Assunção Esteves,788930849,Start,"10,349,000"
20324,Portugal,Nuno Melo (politician),788930879,Start,"10,349,000"
20325,Portugal,Ilda Figueiredo,788931459,Start,"10,349,000"
20326,Portugal,João Cravinho,788931489,Start,"10,349,000"
20327,Portugal,Sérgio Sousa Pinto,788931542,Stub,"10,349,000"
20328,Portugal,António Vitorino,789498468,C,"10,349,000"
20329,Portugal,Artur Lima,789858677,Start,"10,349,000"
20330,Portugal,Paulo Bénard Guedes,789906490,Start,"10,349,000"
20331,Portugal,Manuel Martins Manso,790270537,Stub,"10,349,000"
20332,Portugal,Francisco Cunha Leal,791873643,Stub,"10,349,000"
20333,Portugal,José Correia da Serra,792326196,C,"10,349,000"
20334,Portugal,Leonor Beleza,793255523,Start,"10,349,000"
20335,Portugal,António de Almeida Santos,793380768,C,"10,349,000"
20336,Portugal,João Soares (politician),794035040,Start,"10,349,000"
20337,Portugal,José Vicente de Freitas,794406931,Start,"10,349,000"
20338,Portugal,Jorge Alberto Hagedorn Rangel,794481589,Stub,"10,349,000"
20339,Portugal,Rubina Berardo,794529016,C,"10,349,000"
20340,Portugal,Duarte Leite,794998321,Start,"10,349,000"
20341,Portugal,Maria Barroso,795332113,C,"10,349,000"
20342,Portugal,Madalena Barbosa,795434446,Stub,"10,349,000"
20343,Portugal,Ana Paula Zacarias,796606187,Start,"10,349,000"
20344,Portugal,Nuno Martins da Silveira,796675346,Stub,"10,349,000"
20345,Portugal,João Lourenço da Cunha,796992006,C,"10,349,000"
20346,Portugal,Alfredo Nobre da Costa,797026004,Start,"10,349,000"
20347,Portugal,Alberto João Jardim,797249952,C,"10,349,000"
20348,Portugal,"Pedro Gomes de Abreu, 3rd Lord of Regalados",797485796,Stub,"10,349,000"
20349,Portugal,Francisco Pereira de Moura,797541953,Stub,"10,349,000"
20350,Portugal,Presidents of the Regional Government of Madeira,797550111,C,"10,349,000"
20351,Portugal,Rodrigo Pinto Pizarro Pimentel de Almeida Carvalhais,797558090,Stub,"10,349,000"
20352,Portugal,António de Albuquerque Coelho,797926454,Stub,"10,349,000"
20353,Portugal,Francisco Maria Supico,797979137,Stub,"10,349,000"
20354,Portugal,Teófilo Braga,798818813,C,"10,349,000"
20355,Portugal,Manuel de Arriaga,798882500,C,"10,349,000"
20356,Portugal,Diogo Antônio Feijó,799092918,Start,"10,349,000"
20357,Portugal,"Nuno José Severo de Mendoça Rolim de Moura Barreto, 1st Duke of Loulé",799301396,Start,"10,349,000"
20358,Portugal,Rui Moreira,799314368,Stub,"10,349,000"
20359,Portugal,Alfredo Bruto da Costa,799353990,Start,"10,349,000"
20360,Portugal,Luís de Menezes Bragança,799508749,C,"10,349,000"
20361,Portugal,Henrique Neto,799605316,Start,"10,349,000"
20362,Portugal,Paulo de Morais,799617813,Stub,"10,349,000"
20363,Portugal,Miguel Relvas,799814346,B,"10,349,000"
20364,Portugal,José Francisco Gomes Monteiro,799981363,Stub,"10,349,000"
20365,Portugal,António Ginestal Machado,800110374,Stub,"10,349,000"
20366,Portugal,António Granjo,800466366,Start,"10,349,000"
20367,Portugal,José Ramos Preto,800488340,Start,"10,349,000"
20368,Portugal,Duarte Freitas,800567478,Start,"10,349,000"
20369,Portugal,José Carlos Rates,800639773,Stub,"10,349,000"
20370,Portugal,Manuel Carvalho da Silva,800655596,Start,"10,349,000"
20371,Portugal,José Luciano de Castro,800701153,Stub,"10,349,000"
20372,Portugal,Carlos Brito (politician),800884339,Stub,"10,349,000"
20373,Portugal,Diogo Freitas do Amaral,800884371,C,"10,349,000"
20374,Portugal,António Garcia Pereira,800884377,Stub,"10,349,000"
20375,Portugal,Manuel Quintão Meireles,800884403,Stub,"10,349,000"
20376,Portugal,Carlos Galvão de Melo,800884409,Start,"10,349,000"
20377,Portugal,Fernando Nobre,800884415,Start,"10,349,000"
20378,Portugal,António Sampaio da Nóvoa,800884432,Stub,"10,349,000"
20379,Portugal,Octávio Pato,800884435,Start,"10,349,000"
20380,Portugal,José Baptista Pinheiro de Azevedo,800884443,Start,"10,349,000"
20381,Portugal,Maria de Lourdes Pintasilgo,800884456,C,"10,349,000"
20382,Portugal,Fernando Rosas,800884462,Start,"10,349,000"
20383,Portugal,António Soares Carneiro,800884475,Start,"10,349,000"
20384,Portugal,Jerónimo de Sousa,800884480,C,"10,349,000"
20385,Portugal,Ângelo Veloso,800884482,Stub,"10,349,000"
20386,Portugal,Salgado Zenha,800884486,Start,"10,349,000"
20387,Portugal,Jamila Madeira,800979953,Stub,"10,349,000"
20388,Portugal,Sidónio Pais,801031882,C,"10,349,000"
20389,Portugal,Eduardo Catroga,801091486,Stub,"10,349,000"
20390,Portugal,Vítor Alves,801139004,Start,"10,349,000"
20391,Portugal,João Corvelo,801245861,Stub,"10,349,000"
20392,Portugal,Carlos Carvalhas,801256996,Start,"10,349,000"
20393,Portugal,Manuel Maria Carrilho,801376753,Start,"10,349,000"
20394,Portugal,Humberto Delgado,801709372,C,"10,349,000"
20395,Portugal,Carlos César,801730127,C,"10,349,000"
20396,Portugal,Domingos Abrantes,801730204,Stub,"10,349,000"
20397,Portugal,Eduardo Ferro Rodrigues,801735394,Start,"10,349,000"
20398,Portugal,Fernando Nogueira,801822146,B,"10,349,000"
20399,Portugal,Narana Coissoró,801882517,Start,"10,349,000"
20400,Portugal,Manuel António Lino,802143986,GA,"10,349,000"
20401,Portugal,João da Mata Chapuzet,802589896,Start,"10,349,000"
20402,Portugal,"Bernardo de Sá Nogueira de Figueiredo, 1st Marquis of Sá da Bandeira",802641098,Start,"10,349,000"
20403,Portugal,José Cutileiro,803190758,C,"10,349,000"
20404,Portugal,Maria de Belém Roseira,803285122,Start,"10,349,000"
20405,Portugal,José Norton de Matos,803328854,Start,"10,349,000"
20406,Portugal,Jaime Nogueira Pinto,803499767,Start,"10,349,000"
20407,Portugal,Augusto Santos Silva,803529130,C,"10,349,000"
20408,Portugal,Fontes Pereira de Melo,803558837,C,"10,349,000"
20409,Portugal,José Maria de Sousa Horta e Costa,803630374,C,"10,349,000"
20410,Portugal,Francisco Louçã,803654190,C,"10,349,000"
20411,Portugal,Ricardo Rio,803839807,Stub,"10,349,000"
20412,Portugal,Catarina Martins,803846718,Stub,"10,349,000"
20413,Portugal,Francisco Martins Rodrigues,803960663,Stub,"10,349,000"
20414,Portugal,Bernardo António da Costa de Macedo,804081310,B,"10,349,000"
20415,Portugal,Domingos Duarte Lima,804095754,C,"10,349,000"
20416,Portugal,João Tamagnini Barbosa,804154484,Stub,"10,349,000"
20417,Portugal,Luís Marques Mendes,804256151,Start,"10,349,000"
20418,Portugal,José António Vieira da Silva,804266007,Stub,"10,349,000"
20419,Portugal,Froilano de Mello,804334554,B,"10,349,000"
20420,Portugal,Otelo Saraiva de Carvalho,804354439,C,"10,349,000"
20421,Portugal,Nuno Pereira de Lacerda,804597381,Start,"10,349,000"
20422,Portugal,Mariana Mortágua,804729802,Stub,"10,349,000"
20423,Portugal,Ana Drago,804736135,Stub,"10,349,000"
20424,Portugal,Rita Rato,804816985,Stub,"10,349,000"
20425,Portugal,José Manuel Pureza,804827414,Stub,"10,349,000"
20426,Portugal,Estêvão Pires de Alpoim,804931752,Stub,"10,349,000"
20427,Portugal,Lopo de Alpoim,804946033,Stub,"10,349,000"
20428,Portugal,Gonçalo Anes de Briteiros,805236227,Stub,"10,349,000"
20429,Portugal,João Mendes de Briteiros,805238525,Stub,"10,349,000"
20430,Portugal,Mem Rodrigues de Briteiros,805240010,Stub,"10,349,000"
20431,Portugal,Anselmo Braamcamp Freire,805254568,Stub,"10,349,000"
20432,Portugal,Raimundo Pais de Riba de Vizela,805378988,Stub,"10,349,000"
20433,Portugal,Paio Pires de Guimarães,805379698,Stub,"10,349,000"
20434,Portugal,"António Osório Sarmento de Figueiredo, Jr.",805514781,C,"10,349,000"
20435,Portugal,Azedo Gneco,805520273,Stub,"10,349,000"
20436,Portugal,Martim Afonso de Melo,805521641,Start,"10,349,000"
20437,Portugal,Nuno Velho Cabral,805536407,Stub,"10,349,000"
20438,Portugal,Fernão Velho,805541151,Stub,"10,349,000"
20439,Portugal,José Soeiro,805563511,Stub,"10,349,000"
20440,Portugal,Diogo Gonçalves de Travassos,805687124,Stub,"10,349,000"
20441,Portugal,Álvaro Gil Cabral,805698062,Start,"10,349,000"
20442,Portugal,Marisa Matias,805726931,C,"10,349,000"
20443,Portugal,Marcelo Rebelo de Sousa,805759807,C,"10,349,000"
20444,Portugal,Carlos Moedas,805787517,C,"10,349,000"
20445,Portugal,Gonçalo Ribeiro Telles,805793346,Stub,"10,349,000"
20446,Portugal,João Pimenta Lopes,805820951,Stub,"10,349,000"
20447,Portugal,Pedro Passos Coelho,805843097,B,"10,349,000"
20448,Portugal,Luís de Almeida Braga,805896382,Start,"10,349,000"
20449,Portugal,Gil Cabral,805997741,Stub,"10,349,000"
20450,Portugal,"Francisco Coutinho, 4th count of Marialva",806015449,Stub,"10,349,000"
20451,Portugal,José Manuel Barroso,806018647,C,"10,349,000"
20452,Portugal,"Luís Pinto de Soveral, 1st Marquis of Soveral",806056744,Start,"10,349,000"
20453,Portugal,Vitalino Canas,806059553,Start,"10,349,000"
20454,Portugal,Honório Novo,806064736,Start,"10,349,000"
20455,Portugal,Albino Aroso,806248187,Start,"10,349,000"
20456,Portugal,Francisco Luís Gomes,806250210,GA,"10,349,000"
20457,Portugal,Joaquim Heliodoro da Cunha Rivara,806252104,C,"10,349,000"
20458,Portugal,Manuel Alegre,806292206,C,"10,349,000"
20459,Portugal,Álvaro Martins Homem III,806297208,Start,"10,349,000"
20460,Portugal,António Abreu,806418810,Start,"10,349,000"
20461,Portugal,Ricardo Baptista Leite,806482808,C,"10,349,000"
20462,Portugal,Álvaro Bulhão Pato,806716104,Start,"10,349,000"
20463,Portugal,Joel Hasse Ferreira,806902930,Start,"10,349,000"
20464,Portugal,José Manuel Coelho,807340614,Start,"10,349,000"
20465,Portugal,Armando Vara,807341268,Start,"10,349,000"
20466,Portugal,João Torres,807428962,Stub,"10,349,000"
20467,Portugal,António Costa,807450296,GA,"10,349,000"
20468,Switzerland,Template:Switzerland-mayor-stub,446011535,Stub,"8,292,851"
20469,Switzerland,Template:Switzerland-diplomat-stub,529588432,Stub,"8,292,851"
20470,Switzerland,Template:Switzerland-activist-stub,591438058,Stub,"8,292,851"
20471,Switzerland,Template:Switzerland-politician-stub,668918051,Stub,"8,292,851"
20472,Switzerland,Fritz Hofmann (politician),699244801,Stub,"8,292,851"
20473,Switzerland,Theodor Ab Yberg,703463813,Start,"8,292,851"
20474,Switzerland,Max Binder,703925527,Stub,"8,292,851"
20475,Switzerland,Pierre Muller,704830391,Stub,"8,292,851"
20476,Switzerland,Peter Friederich,704987150,Stub,"8,292,851"
20477,Switzerland,Kurt Meyer (Lucerne),705570766,Stub,"8,292,851"
20478,Switzerland,Hans-Jürg Fehr,706240609,Stub,"8,292,851"
20479,Switzerland,Rolf Büttiker,706345809,Stub,"8,292,851"
20480,Switzerland,Hanspeter Seiler,706348891,Stub,"8,292,851"
20481,Switzerland,Jean-Philippe Maitre,706822425,Stub,"8,292,851"
20482,Switzerland,Felix Walker (Swiss politician),707140404,Stub,"8,292,851"
20483,Switzerland,Gallus Jacob Baumgartner,708570535,Start,"8,292,851"
20484,Switzerland,Jean-Noël Rey,708789334,Start,"8,292,851"
20485,Switzerland,Peter Bieri (politician),709838505,Stub,"8,292,851"
20486,Switzerland,Niklaus Dachselhofer,709969320,Stub,"8,292,851"
20487,Switzerland,Pierre François Bellot,710282316,Stub,"8,292,851"
20488,Switzerland,Pius Segmüller,710666365,Stub,"8,292,851"
20489,Switzerland,Flavio Maspoli,711466343,Stub,"8,292,851"
20490,Switzerland,Robert Cramer (Swiss politician),712834550,Stub,"8,292,851"
20491,Switzerland,Ulrich Schlüer,712834967,Start,"8,292,851"
20492,Switzerland,Adrian Amstutz,712886439,Start,"8,292,851"
20493,Switzerland,André Bugnon,713008913,Stub,"8,292,851"
20494,Switzerland,Ulrich Giezendanner,713500223,Start,"8,292,851"
20495,Switzerland,Yann Richter,714886828,Stub,"8,292,851"
20496,Switzerland,Bruno Hunziker,715067469,Start,"8,292,851"
20497,Switzerland,Tilo Frey,715221232,Stub,"8,292,851"
